Serial #,PPD,Temp (Celsius),RH (%),ADC Raw,T Raw,RH Raw,Day (Time Elapsed),Hour ,Minute ,Second
1.2042E+11,570,18,22,32477,24436,15146,0,1,3,43
1.2042E+11,641,18,22,32448,24428,15146,0,1,3,44
1.2042E+11,616,18,22,32458,24432,15150,0,1,3,45
1.2042E+11,624,18,22,32455,24428,15154,0,1,3,46
1.2042E+11,679,18,22,32432,24436,15154,0,1,3,47
1.2042E+11,624,18,22,32455,24440,15150,0,1,3,48
1.2042E+11,660,18,22,32440,24444,15158,0,1,3,49
1.2042E+11,609,18,22,32461,24440,15142,0,1,3,50
1.2042E+11,633,18,22,32451,24448,15150,0,1,3,51
1.2042E+11,653,18,22,32443,24456,15146,0,1,3,52
1.2042E+11,660,18,22,32440,24452,15142,0,1,3,53
1.2042E+11,694,18,22,32426,24448,15138,0,1,3,54
1.2042E+11,660,18,22,32440,24452,15138,0,1,3,55
1.2042E+11,633,18,22,32451,24456,15138,0,1,3,56
1.2042E+11,626,18,22,32454,24456,15134,0,1,3,57
1.2042E+11,694,18,22,32426,24456,15126,0,1,3,58
1.2042E+11,677,18,22,32433,24464,15134,0,1,3,59
1.2042E+11,645,18,22,32446,24464,15122,0,1,4,0
1.2042E+11,692,18,22,32427,24468,15134,0,1,4,1
1.2042E+11,650,18,22,32444,24460,15118,0,1,4,2
1.2042E+11,648,18,22,32445,24460,15122,0,1,4,3
1.2042E+11,633,18,22,32451,24460,15118,0,1,4,4
1.2042E+11,641,18,22,32448,24468,15114,0,1,4,5
1.2042E+11,607,18,22,32462,24468,15110,0,1,4,6
1.2042E+11,621,18,22,32456,24472,15106,0,1,4,7
1.2042E+11,645,18,22,32446,24472,15106,0,1,4,8
1.2042E+11,687,18,22,32429,24468,15098,0,1,4,9
1.2042E+11,628,18,22,32453,24472,15102,0,1,4,10
1.2042E+11,611,18,22,32460,24472,15086,0,1,4,11
1.2042E+11,728,18,22,32412,24472,15086,0,1,4,12
1.2042E+11,638,18,22,32449,24476,15086,0,1,4,13
1.2042E+11,699,18,22,32424,24480,15082,0,1,4,14
1.2042E+11,726,18,22,32413,24476,15082,0,1,4,15
1.2042E+11,643,18,22,32447,24488,15070,0,1,4,16
1.2042E+11,636,18,22,32450,24480,15070,0,1,4,17
1.2042E+11,677,18,22,32433,24476,15070,0,1,4,18
1.2042E+11,624,18,22,32455,24476,15062,0,1,4,19
1.2042E+11,662,18,22,32439,24484,15054,0,1,4,20
1.2042E+11,667,18,22,32437,24476,15046,0,1,4,21
1.2042E+11,687,18,22,32429,24484,15042,0,1,4,22
1.2042E+11,650,18,22,32444,24484,15038,0,1,4,23
1.2042E+11,653,18,22,32443,24480,15038,0,1,4,24
1.2042E+11,747,18,22,32404,24472,15034,0,1,4,25
1.2042E+11,706,18,22,32421,24480,15034,0,1,4,26
1.2042E+11,701,18,22,32423,24472,15034,0,1,4,27
1.2042E+11,679,18,22,32432,24480,15026,0,1,4,28
1.2042E+11,692,18,22,32427,24480,15030,0,1,4,29
1.2042E+11,653,18,22,32443,24472,15022,0,1,4,30
1.2042E+11,648,18,22,32445,24464,15026,0,1,4,31
1.2042E+11,716,18,22,32417,24472,15030,0,1,4,32
1.2042E+11,738,18,22,32408,24464,15030,0,1,4,33
1.2042E+11,699,18,22,32424,24472,15022,0,1,4,34
1.2042E+11,689,18,22,32428,24464,15026,0,1,4,35
1.2042E+11,682,18,22,32431,24456,15026,0,1,4,36
1.2042E+11,692,18,22,32427,24456,15026,0,1,4,37
1.2042E+11,662,18,22,32439,24456,15030,0,1,4,38
1.2042E+11,699,18,22,32424,24452,15022,0,1,4,39
1.2042E+11,665,18,22,32438,24444,15034,0,1,4,39
1.2042E+11,667,18,22,32437,24444,15034,0,1,4,40
1.2042E+11,631,18,22,32452,24452,15030,0,1,4,41
1.2042E+11,696,18,22,32425,24452,15038,0,1,4,42
1.2042E+11,619,18,22,32457,24444,15034,0,1,4,43
1.2042E+11,682,18,22,32431,24448,15034,0,1,4,44
1.2042E+11,672,18,22,32435,24448,15038,0,1,4,45
1.2042E+11,641,18,22,32448,24452,15038,0,1,4,46
1.2042E+11,677,18,22,32433,24452,15038,0,1,4,47
1.2042E+11,682,18,22,32431,24452,15042,0,1,4,48
1.2042E+11,658,18,22,32441,24456,15038,0,1,4,49
1.2042E+11,675,18,22,32434,24464,15042,0,1,4,50
1.2042E+11,653,18,22,32443,24456,15046,0,1,4,51
1.2042E+11,667,18,22,32437,24464,15038,0,1,4,52
1.2042E+11,626,18,22,32454,24460,15046,0,1,4,53
1.2042E+11,645,18,22,32446,24464,15046,0,1,4,54
1.2042E+11,643,18,22,32447,24460,15046,0,1,4,55
1.2042E+11,694,18,22,32426,24460,15038,0,1,4,56
1.2042E+11,704,18,22,32422,24472,15038,0,1,4,57
1.2042E+11,628,18,22,32453,24460,15038,0,1,4,58
1.2042E+11,684,18,22,32430,24460,15034,0,1,4,59
1.2042E+11,694,18,22,32426,24460,15038,0,1,5,0
1.2042E+11,660,18,22,32440,24460,15034,0,1,5,1
1.2042E+11,711,18,22,32419,24460,15034,0,1,5,2
1.2042E+11,687,18,22,32429,24468,15038,0,1,5,3
1.2042E+11,653,18,22,32443,24472,15034,0,1,5,4
1.2042E+11,645,18,22,32446,24460,15038,0,1,5,5
1.2042E+11,675,18,22,32434,24472,15042,0,1,5,6
1.2042E+11,614,18,22,32459,24464,15034,0,1,5,7
1.2042E+11,645,18,22,32446,24472,15042,0,1,5,8
1.2042E+11,682,18,22,32431,24472,15038,0,1,5,9
1.2042E+11,694,18,22,32426,24472,15038,0,1,5,10
1.2042E+11,645,18,22,32446,24476,15038,0,1,5,11
1.2042E+11,626,18,22,32454,24480,15038,0,1,5,12
1.2042E+11,684,18,22,32430,24480,15030,0,1,5,13
1.2042E+11,675,18,22,32434,24476,15034,0,1,5,14
1.2042E+11,696,18,22,32425,24488,15038,0,1,5,15
1.2042E+11,706,18,22,32421,24484,15034,0,1,5,16
1.2042E+11,689,18,22,32428,24488,15034,0,1,5,17
1.2042E+11,665,18,22,32438,24488,15030,0,1,5,18
1.2042E+11,679,18,22,32432,24488,15030,0,1,5,19
1.2042E+11,658,18,22,32441,24488,15026,0,1,5,20
1.2042E+11,684,18,22,32430,24488,15026,0,1,5,21
1.2042E+11,730,18,22,32411,24480,15030,0,1,5,22
1.2042E+11,582,18,22,32472,24488,15022,0,1,5,23
1.2042E+11,682,18,22,32431,24484,15026,0,1,5,24
1.2042E+11,650,18,22,32444,24488,15018,0,1,5,25
1.2042E+11,645,18,22,32446,24496,15022,0,1,5,26
1.2042E+11,665,18,22,32438,24488,15022,0,1,5,27
1.2042E+11,718,18,22,32416,24492,15018,0,1,5,28
1.2042E+11,658,18,22,32441,24492,15014,0,1,5,29
1.2042E+11,692,18,22,32427,24488,15014,0,1,5,30
1.2042E+11,670,18,22,32436,24500,15018,0,1,5,31
1.2042E+11,726,18,22,32413,24496,15002,0,1,5,32
1.2042E+11,636,18,22,32450,24496,14994,0,1,5,33
1.2042E+11,655,18,22,32442,24504,14998,0,1,5,34
1.2042E+11,616,18,22,32458,24500,14994,0,1,5,35
1.2042E+11,709,18,22,32420,24496,14982,0,1,5,36
1.2042E+11,682,18,22,32431,24504,14986,0,1,5,37
1.2042E+11,660,18,22,32440,24496,14978,0,1,5,38
1.2042E+11,670,18,22,32436,24500,14978,0,1,5,39
1.2042E+11,655,18,22,32442,24500,14974,0,1,5,40
1.2042E+11,687,18,22,32429,24504,14966,0,1,5,41
1.2042E+11,658,18,22,32441,24500,14966,0,1,5,42
1.2042E+11,723,18,22,32414,24504,14950,0,1,5,43
1.2042E+11,735,18,22,32409,24504,14954,0,1,5,44
1.2042E+11,687,18,22,32429,24504,14950,0,1,5,45
1.2042E+11,687,18,22,32429,24500,14938,0,1,5,46
1.2042E+11,687,18,22,32429,24508,14942,0,1,5,47
1.2042E+11,624,18,22,32455,24500,14934,0,1,5,48
1.2042E+11,769,18,22,32395,24512,14930,0,1,5,49
1.2042E+11,628,18,22,32453,24504,14922,0,1,5,50
1.2042E+11,638,18,22,32449,24500,14926,0,1,5,50
1.2042E+11,670,18,22,32436,24512,14930,0,1,5,51
1.2042E+11,679,18,22,32432,24508,14926,0,1,5,52
1.2042E+11,592,18,22,32468,24500,14914,0,1,5,53
1.2042E+11,653,18,22,32443,24500,14914,0,1,5,54
1.2042E+11,660,18,22,32440,24508,14910,0,1,5,55
1.2042E+11,667,18,22,32437,24512,14918,0,1,5,56
1.2042E+11,662,18,22,32439,24500,14906,0,1,5,57
1.2042E+11,692,18,22,32427,24504,14902,0,1,5,58
1.2042E+11,677,18,22,32433,24508,14898,0,1,5,59
1.2042E+11,684,18,22,32430,24508,14890,0,1,6,0
1.2042E+11,609,18,22,32461,24512,14890,0,1,6,1
1.2042E+11,684,18,22,32430,24508,14886,0,1,6,2
1.2042E+11,718,18,22,32416,24504,14882,0,1,6,3
1.2042E+11,709,18,22,32420,24512,14874,0,1,6,4
1.2042E+11,689,18,22,32428,24504,14878,0,1,6,5
1.2042E+11,682,18,22,32431,24512,14866,0,1,6,6
1.2042E+11,687,18,22,32429,24508,14874,0,1,6,7
1.2042E+11,682,18,22,32431,24504,14866,0,1,6,8
1.2042E+11,643,18,22,32447,24508,14862,0,1,6,9
1.2042E+11,621,18,22,32456,24508,14866,0,1,6,10
1.2042E+11,701,18,22,32423,24512,14858,0,1,6,11
1.2042E+11,679,18,22,32432,24508,14858,0,1,6,12
1.2042E+11,733,18,22,32410,24504,14854,0,1,6,13
1.2042E+11,662,18,22,32439,24500,14850,0,1,6,14
1.2042E+11,677,18,22,32433,24504,14850,0,1,6,15
1.2042E+11,638,18,22,32449,24508,14846,0,1,6,16
1.2042E+11,672,18,22,32435,24508,14842,0,1,6,17
1.2042E+11,682,18,22,32431,24504,14842,0,1,6,18
1.2042E+11,607,18,22,32462,24508,14838,0,1,6,19
1.2042E+11,633,18,22,32451,24516,14842,0,1,6,20
1.2042E+11,692,18,22,32427,24508,14834,0,1,6,21
1.2042E+11,677,18,22,32433,24516,14830,0,1,6,22
1.2042E+11,723,18,22,32414,24504,14834,0,1,6,23
1.2042E+11,660,18,22,32440,24512,14834,0,1,6,24
1.2042E+11,650,18,22,32444,24508,14822,0,1,6,25
1.2042E+11,667,18,22,32437,24504,14830,0,1,6,26
1.2042E+11,633,18,22,32451,24504,14826,0,1,6,27
1.2042E+11,641,18,22,32448,24512,14822,0,1,6,28
1.2042E+11,735,18,22,32409,24512,14822,0,1,6,29
1.2042E+11,662,18,22,32439,24504,14818,0,1,6,30
1.2042E+11,696,18,22,32425,24504,14822,0,1,6,31
1.2042E+11,658,18,22,32441,24504,14822,0,1,6,32
1.2042E+11,653,18,22,32443,24512,14810,0,1,6,33
1.2042E+11,692,18,22,32427,24512,14818,0,1,6,34
1.2042E+11,704,18,22,32422,24500,14810,0,1,6,35
1.2042E+11,607,18,22,32462,24516,14814,0,1,6,36
1.2042E+11,650,18,22,32444,24512,14810,0,1,6,37
1.2042E+11,648,18,22,32445,24508,14810,0,1,6,38
1.2042E+11,670,18,22,32436,24508,14814,0,1,6,39
1.2042E+11,682,18,22,32431,24508,14818,0,1,6,40
1.2042E+11,675,18,22,32434,24508,14818,0,1,6,41
1.2042E+11,716,18,22,32417,24500,14822,0,1,6,42
1.2042E+11,682,18,22,32431,24500,14818,0,1,6,43
1.2042E+11,704,18,22,32422,24488,14826,0,1,6,44
1.2042E+11,679,18,22,32432,24496,14822,0,1,6,45
1.2042E+11,653,18,22,32443,24492,14818,0,1,6,46
1.2042E+11,573,18,22,32476,24500,14822,0,1,6,47
1.2042E+11,747,18,22,32404,24496,14830,0,1,6,48
1.2042E+11,728,18,22,32412,24492,14826,0,1,6,49
1.2042E+11,648,18,22,32445,24504,14830,0,1,6,50
1.2042E+11,631,18,22,32452,24500,14826,0,1,6,51
1.2042E+11,721,18,22,32415,24500,14830,0,1,6,52
1.2042E+11,650,18,22,32444,24500,14826,0,1,6,53
1.2042E+11,694,18,22,32426,24496,14826,0,1,6,54
1.2042E+11,711,18,22,32419,24500,14830,0,1,6,55
1.2042E+11,692,18,22,32427,24492,14834,0,1,6,56
1.2042E+11,590,18,22,32469,24496,14838,0,1,6,57
1.2042E+11,740,18,22,32407,24496,14838,0,1,6,58
1.2042E+11,730,18,22,32411,24488,14838,0,1,6,59
1.2042E+11,682,18,22,32431,24504,14846,0,1,7,0
1.2042E+11,655,18,22,32442,24496,14846,0,1,7,0
1.2042E+11,699,18,22,32424,24492,14850,0,1,7,1
1.2042E+11,769,18,22,32395,24504,14850,0,1,7,2
1.2042E+11,641,18,22,32448,24492,14858,0,1,7,3
1.2042E+11,655,18,22,32442,24496,14854,0,1,7,4
1.2042E+11,677,18,22,32433,24492,14854,0,1,7,5
1.2042E+11,675,18,22,32434,24496,14854,0,1,7,6
1.2042E+11,665,18,22,32438,24492,14866,0,1,7,7
1.2042E+11,638,18,22,32449,24500,14854,0,1,7,8
1.2042E+11,687,18,22,32429,24504,14862,0,1,7,9
1.2042E+11,660,18,22,32440,24500,14866,0,1,7,10
1.2042E+11,658,18,22,32441,24504,14866,0,1,7,11
1.2042E+11,709,18,22,32420,24500,14858,0,1,7,12
1.2042E+11,699,18,22,32424,24508,14858,0,1,7,13
1.2042E+11,648,18,22,32445,24508,14858,0,1,7,14
1.2042E+11,675,18,22,32434,24504,14866,0,1,7,15
1.2042E+11,626,18,22,32454,24500,14866,0,1,7,16
1.2042E+11,694,18,22,32426,24508,14858,0,1,7,17
1.2042E+11,684,18,22,32430,24508,14866,0,1,7,18
1.2042E+11,723,18,22,32414,24516,14858,0,1,7,19
1.2042E+11,653,18,22,32443,24516,14862,0,1,7,20
1.2042E+11,658,18,22,32441,24508,14858,0,1,7,21
1.2042E+11,628,18,22,32453,24512,14858,0,1,7,22
1.2042E+11,650,18,22,32444,24516,14854,0,1,7,23
1.2042E+11,679,18,22,32432,24512,14858,0,1,7,24
1.2042E+11,670,18,22,32436,24512,14854,0,1,7,25
1.2042E+11,684,18,22,32430,24512,14858,0,1,7,26
1.2042E+11,597,18,22,32466,24512,14854,0,1,7,27
1.2042E+11,662,18,22,32439,24520,14846,0,1,7,28
1.2042E+11,709,18,22,32420,24512,14846,0,1,7,29
1.2042E+11,684,18,22,32430,24512,14846,0,1,7,30
1.2042E+11,653,18,22,32443,24516,14854,0,1,7,31
1.2042E+11,677,18,22,32433,24520,14850,0,1,7,32
1.2042E+11,631,18,22,32452,24512,14850,0,1,7,33
1.2042E+11,730,18,22,32411,24512,14842,0,1,7,34
1.2042E+11,677,18,22,32433,24520,14846,0,1,7,35
1.2042E+11,696,18,22,32425,24512,14846,0,1,7,36
1.2042E+11,716,18,22,32417,24524,14850,0,1,7,37
1.2042E+11,662,18,22,32439,24524,14842,0,1,7,38
1.2042E+11,667,18,22,32437,24516,14846,0,1,7,39
1.2042E+11,672,18,22,32435,24520,14846,0,1,7,40
1.2042E+11,633,18,22,32451,24520,14850,0,1,7,41
1.2042E+11,696,18,22,32425,24516,14846,0,1,7,42
1.2042E+11,672,18,22,32435,24516,14850,0,1,7,43
1.2042E+11,706,18,22,32421,24512,14846,0,1,7,44
1.2042E+11,730,18,22,32411,24504,14846,0,1,7,45
1.2042E+11,682,18,22,32431,24512,14854,0,1,7,46
1.2042E+11,667,18,22,32437,24504,14858,0,1,7,47
1.2042E+11,672,18,22,32435,24504,14858,0,1,7,48
1.2042E+11,658,18,22,32441,24512,14862,0,1,7,49
1.2042E+11,730,18,22,32411,24504,14866,0,1,7,50
1.2042E+11,675,18,22,32434,24500,14862,0,1,7,51
1.2042E+11,607,18,22,32462,24504,14870,0,1,7,52
1.2042E+11,711,18,22,32419,24508,14874,0,1,7,53
1.2042E+11,645,18,22,32446,24500,14878,0,1,7,54
1.2042E+11,704,18,22,32422,24492,14882,0,1,7,55
1.2042E+11,665,18,22,32438,24500,14886,0,1,7,56
1.2042E+11,628,18,22,32453,24500,14886,0,1,7,57
1.2042E+11,679,18,22,32432,24504,14890,0,1,7,58
1.2042E+11,675,18,22,32434,24508,14894,0,1,7,59
1.2042E+11,636,18,22,32450,24504,14890,0,1,8,0
1.2042E+11,643,18,22,32447,24496,14898,0,1,8,1
1.2042E+11,609,18,22,32461,24496,14906,0,1,8,2
1.2042E+11,665,18,22,32438,24496,14902,0,1,8,3
1.2042E+11,619,18,22,32457,24500,14906,0,1,8,4
1.2042E+11,650,18,22,32444,24492,14906,0,1,8,5
1.2042E+11,692,18,22,32427,24492,14910,0,1,8,6
1.2042E+11,631,18,22,32452,24488,14906,0,1,8,7
1.2042E+11,682,18,22,32431,24480,14914,0,1,8,8
1.2042E+11,633,18,22,32451,24488,14922,0,1,8,9
1.2042E+11,621,18,22,32456,24488,14926,0,1,8,10
1.2042E+11,701,18,22,32423,24488,14918,0,1,8,10
1.2042E+11,619,18,22,32457,24484,14930,0,1,8,11
1.2042E+11,628,18,22,32453,24488,14930,0,1,8,12
1.2042E+11,602,18,22,32464,24492,14934,0,1,8,13
1.2042E+11,628,18,22,32453,24488,14934,0,1,8,14
1.2042E+11,650,18,22,32444,24488,14934,0,1,8,15
1.2042E+11,643,18,22,32447,24488,14938,0,1,8,16
1.2042E+11,607,18,22,32462,24492,14942,0,1,8,17
1.2042E+11,682,18,22,32431,24492,14942,0,1,8,18
1.2042E+11,641,18,22,32448,24492,14946,0,1,8,19
1.2042E+11,626,18,22,32454,24496,14950,0,1,8,20
1.2042E+11,582,18,22,32472,24492,14950,0,1,8,21
1.2042E+11,662,18,22,32439,24488,14950,0,1,8,22
1.2042E+11,662,18,22,32439,24488,14946,0,1,8,23
1.2042E+11,628,18,22,32453,24484,14954,0,1,8,24
1.2042E+11,692,18,22,32427,24488,14946,0,1,8,25
1.2042E+11,633,18,22,32451,24484,14954,0,1,8,26
1.2042E+11,626,18,22,32454,24492,14954,0,1,8,27
1.2042E+11,607,18,22,32462,24488,14946,0,1,8,28
1.2042E+11,658,18,22,32441,24488,14942,0,1,8,29
1.2042E+11,648,18,22,32445,24488,14954,0,1,8,30
1.2042E+11,592,18,22,32468,24492,14946,0,1,8,31
1.2042E+11,597,18,22,32466,24480,14942,0,1,8,32
1.2042E+11,679,18,22,32432,24496,14954,0,1,8,33
1.2042E+11,670,18,22,32436,24484,14946,0,1,8,34
1.2042E+11,650,18,22,32444,24488,14950,0,1,8,35
1.2042E+11,655,18,22,32442,24496,14950,0,1,8,36
1.2042E+11,624,18,22,32455,24496,14954,0,1,8,37
1.2042E+11,692,18,22,32427,24496,14954,0,1,8,38
1.2042E+11,636,18,22,32450,24500,14958,0,1,8,39
1.2042E+11,624,18,22,32455,24496,14958,0,1,8,40
1.2042E+11,665,18,22,32438,24500,14958,0,1,8,41
1.2042E+11,670,18,22,32436,24500,14962,0,1,8,42
1.2042E+11,672,18,22,32435,24492,14962,0,1,8,43
1.2042E+11,694,18,22,32426,24500,14970,0,1,8,44
1.2042E+11,667,18,22,32437,24496,14966,0,1,8,45
1.2042E+11,626,18,22,32454,24500,14970,0,1,8,46
1.2042E+11,645,18,22,32446,24500,14962,0,1,8,47
1.2042E+11,616,18,22,32458,24500,14966,0,1,8,48
1.2042E+11,614,18,22,32459,24512,14962,0,1,8,49
1.2042E+11,633,18,22,32451,24504,14966,0,1,8,50
1.2042E+11,633,18,22,32451,24504,14962,0,1,8,51
1.2042E+11,597,18,22,32466,24508,14954,0,1,8,52
1.2042E+11,650,18,22,32444,24512,14954,0,1,8,53
1.2042E+11,636,18,22,32450,24512,14954,0,1,8,54
1.2042E+11,577,18,22,32474,24512,14942,0,1,8,55
1.2042E+11,607,18,22,32462,24512,14942,0,1,8,56
1.2042E+11,614,18,22,32459,24512,14930,0,1,8,57
1.2042E+11,604,18,22,32463,24508,14934,0,1,8,58
1.2042E+11,653,18,22,32443,24512,14926,0,1,8,59
1.2042E+11,636,18,22,32450,24516,14926,0,1,9,0
1.2042E+11,636,18,22,32450,24516,14918,0,1,9,1
1.2042E+11,628,18,22,32453,24524,14906,0,1,9,2
1.2042E+11,658,18,22,32441,24516,14910,0,1,9,3
1.2042E+11,614,18,22,32459,24524,14906,0,1,9,4
1.2042E+11,580,18,22,32473,24524,14898,0,1,9,5
1.2042E+11,628,18,22,32453,24524,14898,0,1,9,6
1.2042E+11,616,18,22,32458,24524,14894,0,1,9,7
1.2042E+11,660,18,22,32440,24528,14878,0,1,9,8
1.2042E+11,633,18,22,32451,24528,14874,0,1,9,9
1.2042E+11,648,18,22,32445,24524,14870,0,1,9,10
1.2042E+11,609,18,22,32461,24524,14866,0,1,9,11
1.2042E+11,689,18,22,32428,24520,14866,0,1,9,12
1.2042E+11,636,18,22,32450,24524,14866,0,1,9,13
1.2042E+11,689,18,22,32428,24520,14862,0,1,9,14
1.2042E+11,633,18,22,32451,24524,14862,0,1,9,15
1.2042E+11,631,18,22,32452,24528,14854,0,1,9,16
1.2042E+11,628,18,22,32453,24524,14850,0,1,9,17
1.2042E+11,655,18,22,32442,24524,14858,0,1,9,18
1.2042E+11,648,18,22,32445,24524,14854,0,1,9,19
1.2042E+11,645,18,22,32446,24532,14846,0,1,9,20
1.2042E+11,687,18,22,32429,24520,14850,0,1,9,21
1.2042E+11,682,18,22,32431,24524,14846,0,1,9,21
1.2042E+11,672,18,22,32435,24524,14846,0,1,9,22
1.2042E+11,667,18,22,32437,24524,14830,0,1,9,23
1.2042E+11,648,18,22,32445,24524,14838,0,1,9,24
1.2042E+11,607,18,22,32462,24516,14842,0,1,9,25
1.2042E+11,624,18,22,32455,24524,14838,0,1,9,26
1.2042E+11,655,18,22,32442,24524,14838,0,1,9,27
1.2042E+11,636,18,22,32450,24520,14842,0,1,9,28
1.2042E+11,643,18,22,32447,24524,14842,0,1,9,29
1.2042E+11,694,18,22,32426,24524,14842,0,1,9,30
1.2042E+11,682,18,22,32431,24524,14842,0,1,9,31
1.2042E+11,670,18,22,32436,24524,14850,0,1,9,32
1.2042E+11,679,18,22,32432,24524,14838,0,1,9,33
1.2042E+11,757,18,22,32400,24520,14854,0,1,9,34
1.2042E+11,701,18,22,32423,24528,14850,0,1,9,35
1.2042E+11,675,18,22,32434,24516,14850,0,1,9,36
1.2042E+11,628,18,22,32453,24520,14854,0,1,9,37
1.2042E+11,658,18,22,32441,24524,14854,0,1,9,38
1.2042E+11,679,18,22,32432,24516,14862,0,1,9,39
1.2042E+11,580,18,22,32473,24516,14862,0,1,9,40
1.2042E+11,711,18,22,32419,24512,14862,0,1,9,41
1.2042E+11,701,18,22,32423,24508,14870,0,1,9,42
1.2042E+11,643,18,22,32447,24508,14862,0,1,9,43
1.2042E+11,687,18,22,32429,24508,14874,0,1,9,44
1.2042E+11,624,18,22,32455,24508,14870,0,1,9,45
1.2042E+11,682,18,22,32431,24504,14882,0,1,9,46
1.2042E+11,621,18,22,32456,24500,14878,0,1,9,47
1.2042E+11,580,18,22,32473,24500,14878,0,1,9,48
1.2042E+11,619,18,22,32457,24500,14882,0,1,9,49
1.2042E+11,672,18,22,32435,24500,14890,0,1,9,50
1.2042E+11,641,18,22,32448,24508,14886,0,1,9,51
1.2042E+11,643,18,22,32447,24500,14890,0,1,9,52
1.2042E+11,655,18,22,32442,24504,14902,0,1,9,53
1.2042E+11,665,18,22,32438,24508,14898,0,1,9,54
1.2042E+11,641,18,22,32448,24500,14902,0,1,9,55
1.2042E+11,645,18,22,32446,24504,14902,0,1,9,56
1.2042E+11,592,18,22,32468,24504,14902,0,1,9,57
1.2042E+11,609,18,22,32461,24500,14906,0,1,9,58
1.2042E+11,660,18,22,32440,24500,14910,0,1,9,59
1.2042E+11,594,18,22,32467,24500,14914,0,1,10,0
1.2042E+11,604,18,22,32463,24496,14918,0,1,10,1
1.2042E+11,667,18,22,32437,24496,14930,0,1,10,2
1.2042E+11,628,18,22,32453,24500,14922,0,1,10,3
1.2042E+11,643,18,22,32447,24496,14918,0,1,10,4
1.2042E+11,602,18,22,32464,24488,14934,0,1,10,5
1.2042E+11,590,18,22,32469,24500,14926,0,1,10,6
1.2042E+11,531,18,22,32493,24496,14930,0,1,10,7
1.2042E+11,699,18,22,32424,24508,14938,0,1,10,8
1.2042E+11,628,18,22,32453,24492,14934,0,1,10,9
1.2042E+11,655,18,22,32442,24508,14938,0,1,10,10
1.2042E+11,602,18,22,32464,24508,14938,0,1,10,11
1.2042E+11,560,18,22,32481,24508,14938,0,1,10,12
1.2042E+11,628,18,22,32453,24508,14942,0,1,10,13
1.2042E+11,648,18,22,32445,24508,14942,0,1,10,14
1.2042E+11,594,18,22,32467,24512,14938,0,1,10,15
1.2042E+11,604,18,22,32463,24516,14946,0,1,10,16
1.2042E+11,619,18,22,32457,24520,14930,0,1,10,17
1.2042E+11,597,18,22,32466,24520,14934,0,1,10,18
1.2042E+11,592,18,22,32468,24516,14930,0,1,10,19
1.2042E+11,643,18,22,32447,24524,14930,0,1,10,20
1.2042E+11,628,18,22,32453,24524,14934,0,1,10,21
1.2042E+11,645,18,22,32446,24520,14926,0,1,10,22
1.2042E+11,648,18,22,32445,24524,14930,0,1,10,23
1.2042E+11,597,18,22,32466,24524,14934,0,1,10,24
1.2042E+11,650,18,22,32444,24524,14930,0,1,10,25
1.2042E+11,602,18,22,32464,24528,14926,0,1,10,26
1.2042E+11,624,18,22,32455,24524,14930,0,1,10,27
1.2042E+11,602,18,22,32464,24528,14926,0,1,10,28
1.2042E+11,582,18,22,32472,24528,14922,0,1,10,29
1.2042E+11,643,18,22,32447,24536,14926,0,1,10,30
1.2042E+11,643,18,22,32447,24544,14926,0,1,10,31
1.2042E+11,614,18,22,32459,24524,14918,0,1,10,32
1.2042E+11,733,18,22,32410,24532,14930,0,1,10,32
1.2042E+11,616,18,22,32458,24536,14918,0,1,10,33
1.2042E+11,626,18,22,32454,24528,14926,0,1,10,34
1.2042E+11,631,18,22,32452,24528,14922,0,1,10,35
1.2042E+11,662,18,22,32439,24524,14922,0,1,10,36
1.2042E+11,611,18,22,32460,24524,14910,0,1,10,37
1.2042E+11,672,18,22,32435,24520,14906,0,1,10,38
1.2042E+11,672,18,22,32435,24528,14918,0,1,10,39
1.2042E+11,643,18,22,32447,24528,14918,0,1,10,40
1.2042E+11,636,18,22,32450,24528,14918,0,1,10,41
1.2042E+11,631,18,22,32452,24524,14918,0,1,10,42
1.2042E+11,590,18,22,32469,24520,14918,0,1,10,43
1.2042E+11,638,18,22,32449,24532,14922,0,1,10,44
1.2042E+11,614,18,22,32459,24532,14922,0,1,10,45
1.2042E+11,628,18,22,32453,24524,14918,0,1,10,46
1.2042E+11,609,18,22,32461,24524,14918,0,1,10,47
1.2042E+11,624,18,22,32455,24528,14918,0,1,10,48
1.2042E+11,648,18,22,32445,24524,14914,0,1,10,49
1.2042E+11,675,18,22,32434,24528,14922,0,1,10,50
1.2042E+11,611,18,22,32460,24532,14926,0,1,10,51
1.2042E+11,582,18,22,32472,24528,14918,0,1,10,52
1.2042E+11,645,18,22,32446,24524,14926,0,1,10,53
1.2042E+11,679,18,22,32432,24528,14926,0,1,10,54
1.2042E+11,619,18,22,32457,24532,14914,0,1,10,55
1.2042E+11,614,18,22,32459,24532,14918,0,1,10,56
1.2042E+11,679,18,22,32432,24524,14926,0,1,10,57
1.2042E+11,590,18,22,32469,24532,14926,0,1,10,58
1.2042E+11,689,18,22,32428,24524,14922,0,1,10,59
1.2042E+11,582,18,22,32472,24524,14926,0,1,11,0
1.2042E+11,631,18,22,32452,24528,14918,0,1,11,1
1.2042E+11,614,18,22,32459,24528,14922,0,1,11,2
1.2042E+11,675,18,22,32434,24524,14910,0,1,11,3
1.2042E+11,655,18,22,32442,24528,14922,0,1,11,4
1.2042E+11,636,18,22,32450,24532,14926,0,1,11,5
